"REF_DATE","GEO","DGUID","Population group","Age","Sex","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 80 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070392","1.18.12.3.2","8.1","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 80 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070393","1.18.12.3.3","9.6","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 85 years","Both sexes","Life expectancy","Years","308","units ","0","v54070394","1.18.13.1.1","6.3","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 85 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070395","1.18.13.1.2","5.7","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 85 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070396","1.18.13.1.3","6.8","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 85 years","Males","Life expectancy","Years","308","units ","0","v54070397","1.18.13.2.1","5.2","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 85 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070398","1.18.13.2.2","4.6","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 85 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070399","1.18.13.2.3","5.8","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 85 years","Females","Life expectancy","Years","308","units ","0","v54070400","1.18.13.3.1","7.0","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 85 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070401","1.18.13.3.2","6.2","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 85 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070402","1.18.13.3.3","7.7","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 90 years","Both sexes","Life expectancy","Years","308","units ","0","v54070403","1.18.14.1.1","4.5","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 90 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070404","1.18.14.1.2","3.4","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 90 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070405","1.18.14.1.3","5.6","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 90 years","Males","Life expectancy","Years","308","units ","0","v54070406","1.18.14.2.1","3.2","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 90 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070407","1.18.14.2.2","2.2","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 90 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070408","1.18.14.2.3","4.1","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 90 years","Females","Life expectancy","Years","308","units ","0","v54070409","1.18.14.3.1","5.3","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 90 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070410","1.18.14.3.2","3.6","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 90 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070411","1.18.14.3.3","6.9","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 25 years","Both sexes","Life expectancy","Years","308","units ","0","v54070412","1.19.1.1.1","55.4","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 25 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070413","1.19.1.1.2","55.4","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 25 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070414","1.19.1.1.3","55.4","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 25 years","Males","Life expectancy","Years","308","units ","0","v54070415","1.19.1.2.1","52.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 25 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070416","1.19.1.2.2","52.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 25 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070417","1.19.1.2.3","52.8","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 25 years","Females","Life expectancy","Years","308","units ","0","v54070418","1.19.1.3.1","58.1","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 25 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070419","1.19.1.3.2","58.0","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 25 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070420","1.19.1.3.3","58.1","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 30 years","Both sexes","Life expectancy","Years","308","units ","0","v54070421","1.19.2.1.1","50.6","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 30 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070422","1.19.2.1.2","50.5","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 30 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070423","1.19.2.1.3","50.6","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 30 years","Males","Life expectancy","Years","308","units ","0","v54070424","1.19.2.2.1","48.0","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 30 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070425","1.19.2.2.2","47.9","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 30 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070426","1.19.2.2.3","48.0","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 30 years","Females","Life expectancy","Years","308","units ","0","v54070427","1.19.2.3.1","53.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 30 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070428","1.19.2.3.2","53.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 30 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070429","1.19.2.3.3","53.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 35 years","Both sexes","Life expectancy","Years","308","units ","0","v54070430","1.19.3.1.1","45.8","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 35 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070431","1.19.3.1.2","45.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 35 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070432","1.19.3.1.3","45.8","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 35 years","Males","Life expectancy","Years","308","units ","0","v54070433","1.19.3.2.1","43.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 35 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070434","1.19.3.2.2","43.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 35 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070435","1.19.3.2.3","43.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 35 years","Females","Life expectancy","Years","308","units ","0","v54070436","1.19.3.3.1","48.3","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 35 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070437","1.19.3.3.2","48.3","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 35 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070438","1.19.3.3.3","48.3","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 40 years","Both sexes","Life expectancy","Years","308","units ","0","v54070439","1.19.4.1.1","41.0","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 40 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070440","1.19.4.1.2","40.9","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 40 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070441","1.19.4.1.3","41.0","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 40 years","Males","Life expectancy","Years","308","units ","0","v54070442","1.19.4.2.1","38.4","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 40 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070443","1.19.4.2.2","38.4","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 40 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070444","1.19.4.2.3","38.5","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 40 years","Females","Life expectancy","Years","308","units ","0","v54070445","1.19.4.3.1","43.5","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 40 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070446","1.19.4.3.2","43.4","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 40 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070447","1.19.4.3.3","43.5","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 45 years","Both sexes","Life expectancy","Years","308","units ","0","v54070448","1.19.5.1.1","36.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 45 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070449","1.19.5.1.2","36.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 45 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070450","1.19.5.1.3","36.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 45 years","Males","Life expectancy","Years","308","units ","0","v54070451","1.19.5.2.1","33.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 45 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070452","1.19.5.2.2","33.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 45 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070453","1.19.5.2.3","33.8","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 45 years","Females","Life expectancy","Years","308","units ","0","v54070454","1.19.5.3.1","38.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 45 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070455","1.19.5.3.2","38.6","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 45 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070456","1.19.5.3.3","38.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 50 years","Both sexes","Life expectancy","Years","308","units ","0","v54070457","1.19.6.1.1","31.6","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 50 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070458","1.19.6.1.2","31.6","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 50 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070459","1.19.6.1.3","31.6","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 50 years","Males","Life expectancy","Years","308","units ","0","v54070460","1.19.6.2.1","29.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 50 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070461","1.19.6.2.2","29.1","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 50 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070462","1.19.6.2.3","29.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Aboriginal","At 50 years","Females","Life expectancy","Years","308","units ","0","v54070463","1.19.6.3.1","34.0","","","","1"
