"REF_DATE","GEO","DGUID","Population group","Age","Sex","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 25 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072568","1.18.1.2.3","100.0","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 25 years","Females","Probability of survival","Years","308","units ","0","v54070986","1.18.1.3.1","100.0","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 25 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071784","1.18.1.3.2","100.0","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 25 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072582","1.18.1.3.3","100.0","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 30 years","Both sexes","Probability of survival","Years","308","units ","0","v54070959","1.18.2.1.1","99.1","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 30 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071757","1.18.2.1.2","98.6","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 30 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072555","1.18.2.1.3","99.6","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 30 years","Males","Probability of survival","Years","308","units ","0","v54070973","1.18.2.2.1","98.5","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 30 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071771","1.18.2.2.2","97.6","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 30 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072569","1.18.2.2.3","99.4","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 30 years","Females","Probability of survival","Years","308","units ","0","v54070987","1.18.2.3.1","99.6","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 30 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071785","1.18.2.3.2","99.2","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 30 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072583","1.18.2.3.3","100.0","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 35 years","Both sexes","Probability of survival","Years","308","units ","0","v54070960","1.18.3.1.1","98.5","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 35 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071758","1.18.3.1.2","98.0","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 35 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072556","1.18.3.1.3","99.1","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 35 years","Males","Probability of survival","Years","308","units ","0","v54070974","1.18.3.2.1","97.7","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 35 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071772","1.18.3.2.2","96.7","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 35 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072570","1.18.3.2.3","98.7","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 35 years","Females","Probability of survival","Years","308","units ","0","v54070988","1.18.3.3.1","99.3","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 35 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071786","1.18.3.3.2","98.9","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 35 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072584","1.18.3.3.3","99.8","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 40 years","Both sexes","Probability of survival","Years","308","units ","0","v54070961","1.18.4.1.1","97.5","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 40 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071759","1.18.4.1.2","97.0","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 40 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072557","1.18.4.1.3","98.1","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 40 years","Males","Probability of survival","Years","308","units ","0","v54070975","1.18.4.2.1","96.5","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 40 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071773","1.18.4.2.2","95.4","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 40 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072571","1.18.4.2.3","97.5","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 40 years","Females","Probability of survival","Years","308","units ","0","v54070989","1.18.4.3.1","98.6","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 40 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071787","1.18.4.3.2","98.1","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 40 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072585","1.18.4.3.3","99.2","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 45 years","Both sexes","Probability of survival","Years","308","units ","0","v54070962","1.18.5.1.1","96.1","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 45 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071760","1.18.5.1.2","95.5","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 45 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072558","1.18.5.1.3","96.8","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 45 years","Males","Probability of survival","Years","308","units ","0","v54070976","1.18.5.2.1","94.9","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 45 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071774","1.18.5.2.2","93.8","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 45 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072572","1.18.5.2.3","96.1","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 45 years","Females","Probability of survival","Years","308","units ","0","v54070990","1.18.5.3.1","97.3","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 45 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071788","1.18.5.3.2","96.7","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 45 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072586","1.18.5.3.3","98.0","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 50 years","Both sexes","Probability of survival","Years","308","units ","0","v54070963","1.18.6.1.1","94.4","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 50 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071761","1.18.6.1.2","93.6","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 50 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072559","1.18.6.1.3","95.1","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 50 years","Males","Probability of survival","Years","308","units ","0","v54070977","1.18.6.2.1","93.0","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 50 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071775","1.18.6.2.2","91.7","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 50 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072573","1.18.6.2.3","94.2","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 50 years","Females","Probability of survival","Years","308","units ","0","v54070991","1.18.6.3.1","95.8","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 50 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071789","1.18.6.3.2","95.0","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 50 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072587","1.18.6.3.3","96.6","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 55 years","Both sexes","Probability of survival","Years","308","units ","0","v54070964","1.18.7.1.1","91.5","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 55 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071762","1.18.7.1.2","90.7","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 55 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072560","1.18.7.1.3","92.4","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 55 years","Males","Probability of survival","Years","308","units ","0","v54070978","1.18.7.2.1","89.6","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 55 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071776","1.18.7.2.2","88.2","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 55 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072574","1.18.7.2.3","91.0","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 55 years","Females","Probability of survival","Years","308","units ","0","v54070992","1.18.7.3.1","93.5","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 55 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071790","1.18.7.3.2","92.5","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 55 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072588","1.18.7.3.3","94.5","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 60 years","Both sexes","Probability of survival","Years","308","units ","0","v54070965","1.18.8.1.1","87.5","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 60 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071763","1.18.8.1.2","86.4","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 60 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072561","1.18.8.1.3","88.6","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 60 years","Males","Probability of survival","Years","308","units ","0","v54070979","1.18.8.2.1","85.0","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 60 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071777","1.18.8.2.2","83.3","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 60 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072575","1.18.8.2.3","86.7","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 60 years","Females","Probability of survival","Years","308","units ","0","v54070993","1.18.8.3.1","90.0","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 60 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071791","1.18.8.3.2","88.6","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 60 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072589","1.18.8.3.3","91.3","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 65 years","Both sexes","Probability of survival","Years","308","units ","0","v54070966","1.18.9.1.1","80.3","","","","1"
